kind,old_id,agency,name
uc,9868,NASA,GAIT: Generative AI Teleoperations for Robotics
uc,9869,NASA,Generalized photometric neural network framework
uc,9870,NASA,Generalized time-series anomaly detection for rapid data survey of in-situ observations
uc,9871,NASA,Generating localized air quality forecasts for US embassies using ML and GEOS-FP
uc,9872,NASA,Giovanni GPT
uc,9873,NASA,Ground Safety AI
uc,9874,NASA,Hybrid Model to emulate GEOS physics
uc,9875,NASA,Identification of dust from MODIS/VIIRS sensors using ML
uc,9876,NASA,Improving greenhouse gas retrievals using a PCA-NN technique
uc,9877,NASA,Improving quality of SO2 retrievals using a machine learning based analysis technique
uc,9878,NASA,Improving uncertainty characterization for PACE polarimeters
uc,9879,NASA,Integrating Research in Artificial Intelligence for Spacecraft Resilience (RAISR) into a FlatSat Hardware System
uc,9880,NASA,Investigating the vanishing martian induced magnetosphere boundary using a Machine Learning approach
uc,9881,NASA,Localized air quality forecasts for cities in Africa and South America
uc,9882,NASA,Machine Learning for Space Mission Applications
uc,9883,NASA,Machine Learning volcanic SO2 height retrievals
uc,9884,NASA,Machine-enabled modeling of terminus ablation for Greenland's outlet glaciers
uc,9885,NASA,Machine-Learning based Auroral Ionospheric electrodynamics Model (ML-AIM)
uc,9886,NASA,Machine-learning based radiative transfer model and LWP/IWP
uc,9887,NASA,MAGSTAR: Magnetometer Interference Mitigation with Statistical Decomposition and Artificial Intelligence
uc,9888,NASA,Making a long-term data record of opportunistic experiments with deep learning
uc,9889,NASA,"MATISSE: MAchine inTelligence for Small SatellitEs - application of AI to permit autonomic science triage for small, power starved satellites"
uc,9890,NASA,MAVEN observation of Kelvin-Helmholtz Vortices using Statistical and Machine Learning Techniques
uc,9891,NASA,Message Anomaly Detection for Command and Telemetry Systems (MADCAT)
uc,9892,NASA,Modeling NICER background
uc,9893,NASA,NAMASTE
uc,9894,NASA,NASA Evolutionary Programming Analytic Center (NEPAC)
uc,9895,NASA,National Forest Mapping Old Growth Forest
uc,9896,NASA,Natural Language Processing and Topic Modeling of the 25-Year General Coordinates Network (GCN) Circulars Archive
uc,9897,NASA,Navajo Nation Feature Mapping
uc,9898,NASA,Neural Network based observation operator to bias correct SMAP brightness temperatures for assimilation
uc,9899,NASA,Neutron star synthetic wave form generation
uc,9900,NASA,Next generation cloud and aerosol parameterizations for atmospheric models
uc,9901,NASA,Nitrogen dioxide retrieval using hyper-spectral imagers
uc,9902,NASA,Physics of neural network power-law scaling
uc,9903,NASA,Planetary Trajectory Design Using Generative AI Tools
uc,9904,NASA,Planted Area mapping in food insecure conflict zones
uc,9905,NASA,PM2.5 Estimation using MERRA2 and Advanced machine learning model over US
uc,9906,NASA,PM2.5 Product development using AERONET data
uc,9907,NASA,Prediction of Spaceflight Mass Spectrometry Chemical Information with Neural Networks
uc,9908,NASA,Prediction of whitecaps
uc,9909,NASA,Quantifying Uncertainty and Constraining Parameterizations of Clouds in Earth System Models using NASA Observations
uc,9910,NASA,Rangelands Water Monitoring and Forecasting System
uc,9911,NASA,Reconstruction of VIIRS Level1 geolocation data
uc,9912,NASA,Reproducing surface irradiance and penetration depth retrievals using machine learning
uc,9913,NASA,RST I&T Science Data Telemetry Query
uc,9914,NASA,RST Image Anomaly Detection
uc,9915,NASA,SatVision: Precursor for a foundation model developed using MODIS surface reflectance data
uc,9916,NASA,Science Autonomy Applications for ExoMars/MOMA
uc,9917,NASA,Science Keyword Link Prediction
uc,9918,NASA,Self-supervised learning for modeling gamma-ray variability in blazars
uc,9919,NASA,Smart NINT
uc,9920,NASA,Software Issue Classification with LLM
uc,9921,NASA,SpRInT to Advance the SOA of Intelligent Space Systems
uc,9922,NASA,Super Resolution to enhance climate reanalysis data
uc,9923,NASA,Super-Resolution for Nighttime Lights
uc,9924,NASA,Terrain Modeling and Landmark Navigation with Radiance Fields
uc,9925,NASA,Terrestrial Environmental Rapid-Replicating and Assimilation Hydrometeorological (TERRAHydro) System
uc,9926,NASA,Text to Spacecraft
uc,9927,NASA,The evaluation of clouds in R21C data via a ML-based MODIS simulator
uc,9928,NASA,Toward ice sheet surface data assimilation: Employing satellite observations and machine learning to improve model representation of ice sheet surface melt
uc,9929,NASA,Towards an Integrated Observation System for OH: A Case Study in the Tropics
uc,9930,NASA,Towards Learning-based Visual Perception with GAVIN: the Goddard AI Verification and INtegration Tool Suite
uc,9931,NASA,Depth from Spectral Defocus for Lunar Regolith
uc,9932,NASA,Neural Scene Representations for Lunar Terrain Modeling
uc,9933,NASA,Data Augmentation Pipeline for Zero-Shot Sim-to-Real Transfer in Vision-Based Robot Navigation
uc,9934,NASA,Safe Autonomous Taxiing with Vision-Based Navigation
uc,9935,NASA,"Global, Seasonal Mars Frost Maps"
uc,9936,NASA,GenAI Agent for Interacting with Robots (https://github.com/nasa-jpl/rosa)
uc,9937,NASA,SLIM: Software Lifecycle Improvement & Modernization
uc,9938,NASA,Using LLMS for Documents and Requirements Analysis
uc,9939,NASA,Purchase Card Management System (PCMS)
uc,9940,NASA,New Technology and Software Reporting (NTR)
uc,9941,NASA,Artificial Intelligence Leveraged Information Capture and Exploration (ALICE) (ITMX)
uc,9942,NASA,TxP: Artificial Intelligence for Curation (AI-Cure)
uc,9943,NASA,TxP: Federated Data Discovery and Content Creation (FDDCC) KDP-Formulation (ITMX)
uc,9944,NASA,Fast Machine Learning Lidar Surrogate Simulator: For Pristine Clear Sky
uc,9945,NASA,A Neural Network Parametrization of Volumetric Cloud Fraction Profiles Using Satellite Observations and MERRA-2 Reanalysis Meteorological Data
uc,9946,NASA,Intelligent Chatbot for Science using Microsoft Copilot
uc,9947,NASA,Cache-Augmented Generation Document Search (converted to collective)
uc,9948,NASA,Personal Health Information (PHI) AI Platform
uc,9949,NASA,Machine Learning for Entity Matching
uc,9950,NASA,Automated Data Normalization for Institutional Records
uc,9951,NASA,Automating Data Stewardship for Temporary Account Reconciliation
uc,9952,NASA,Ask Tech Port
uc,9953,NASA,Enhancements to T-Rex and D-Rex
uc,9954,NASA,AI-enabled Risk-Informed Assessment Selection (RIAS) tool
uc,9955,NASA,AI-Assisted Analysis Across the IV&V and Software Assurance Lifecycle
uc,9956,NASA,Module for Event Driven Operations on Spacecraft (MEDOS)
uc,9957,NASA,"Remote Coordination, Actuation, and Planning (ReCAP) Cooperative MultiAgent Architecture"
uc,9958,NASA,Intelligent Camera Analytics for Security and Operations
uc,9959,NASA,Space Precision Health Foundation Model
uc,9960,NASA,Foundation Model for Lunar Science
uc,9961,NASA,JSC NC PRA Cut Set Tool
uc,9962,NASA,JSC SMA NT Paper WAD Data Extraction
uc,9963,NASA,AI Tool for Automatic Identification of Soliton Features in SWOT data
uc,9964,NASA,AI Based Digital Twin Interoporability Schema
uc,9965,NASA,OCO2/3 Bad Pixel Map
uc,9966,NASA,SpecTF Clouding Screening for Imaging Spectroscopy
uc,9967,NASA,Decision Theoretic Planning
uc,9968,NASA,Cloud avoidance for Atmospheric Retrieval Missions
uc,9969,NASA,"Dynamic, Intelligent, Tomographic Imaging"
uc,9970,NASA,Adversarial Policy Evolution via AI
uc,9971,NASA,Adaptive Problem Solving / Hyperparameter Optimization
uc,9972,NASA,Onboard Science Instrument Autonomy (OSIA) for OWLS
uc,9973,NASA,EMIT Methane Plume Detection
uc,9974,NASA,Science Autonomy for NEAScout
uc,9975,NASA,"Time Series Forecasting, Evaluation and Deployment (Time-FED)"
uc,9976,NASA,AI Risk-aware task and motion planning for snake-like robots in icy enviroments
uc,9977,NASA,The AQcGAN Air Quality Emulator for GEOS
uc,9978,NASA,The AIMFAHR Project
uc,9979,NASA,Qualitative Evaluation of Foundation Models (QEFM)
uc,9980,NASA,"System for Uncertainty, Risk, and Feature Assessment of Surfaces (SURFAS) Holistic Scene Analysis"
uc,9981,NASA,Explainable Machine Learning Methods for Ocean Worlds Mass Spectrometry Data: Biosignatures and Environmental Characterization
uc,9982,NASA,Transiting Exoplanet Survey Satellite (TESS) Neural Network (NN)
uc,9983,NASA,RAG Chatbots: Enhancing User and Internal Support Through Dual Knowledge Systems
uc,9984,NASA,Machine Learning Techniques for Fast Radiative Transfer
uc,9985,NASA,Using ChatGSFC to Streamline Analysis and Reporting
uc,9986,NASA,Ground-based Detection of Martian Dust Devils With a Fine-tuned Fast R-CNN
uc,9987,NASA,A Detection and Reporting System for Spacecraft Threats
uc,9988,NASA,Neural Posterior Estimation for X-ray reflection spectroscopy: Training on complex physical models and AGN Observation-Driven Parameter Grids.
uc,9989,NASA,Revolutionizing Neutron Star Parameter Inference through Machine Learning
uc,9990,NASA,Curiosities of a Systems Engineer
uc,9991,NASA,Continuing Adventures in the Discovery of Multiple Star Systems with AI/ML
uc,9992,NASA,Autonomous Science and Technology for Responsive Adaptation (ASTRA)
uc,9993,NASA,Multimodal Earth Observation Workflow for Machine Learning (MEOW-ML):  A Case Study in Canopy Height Model and Canopy Height Change Prediction
uc,9994,NASA,Sub-Saharan West Africa  Land Cover Change
uc,9995,NASA,Near-real-time aerosol retrievals from OMPS Limb Profiler measurements
uc,9996,NASA,Retrieving stratospheric water vapor from OMPS Limb Profiler measurements
uc,9997,NASA,Retrieving stratospheric NO2 profiles from OMPS Limb Profiler measurements
uc,9998,NASA,Automated identification of volcanic plumes
uc,9999,NASA,Correcting NASA NPOL weather radar beam blockage using machine learning approaches
uc,10000,NASA,Application of ML to Detection of Anomalies in Spacecraft Health and Status Data
uc,10001,NASA,AI: Logic Design and Verification
uc,10002,NASA,SOLARIS-AI: Analyze Planetary Modulation in Solar Activity Cycles (Prediction of solar storms possible?)
uc,10003,NASA,Specifying Properties Of Dayside Magnetopause Reconnection From A Machine-Learning Model For The Earth'S Cusps
uc,10004,NASA,"Strategic Text Augmentation & Research Synthesis for Physics Innovation Narratives & Evaluations"""
uc,10005,NASA,AI Based VoIP Outage Prevention
uc,10006,NASA,Quantification of Uncertainty Analysis Toolkit (QUAnT)
uc,10007,NASA,Machine Learning effort to calculate Parker Solar Probe magnetometer offsets
uc,10008,NASA,Identifying global dust and smoke over ocean using MODIS sensor
uc,10009,NASA,A Forecasting Scheme For Accelerated Harmful Algal Bloom Monitoring (FASTHAB)
uc,10010,NASA,Instantaneous photosynthetically available radiation models for ocean waters using neural networks
uc,10011,NASA,Space Grade Linux
uc,10012,NASA,Integrating Explainable Machine Learning with Physics for Enhanced Wildfire Detection in Observation-Constrained Environments
uc,10013,NASA,The airborne Compact Fire Imager (CFI) for measurements across the entire fire lifecycle
uc,10014,NASA,Natural Language query processor for Common Metadata Repository
uc,10015,NASA,PIX4DCloud
uc,10016,NASA,Lunar Foundation Model
uc,10017,NASA,MADI - Modular AI for Design and Innovation
uc,10018,NASA,Developing an ML-based subcolumn generator
uc,10019,NASA,CHESS: Coronal Hole Extraction with Semantic Segmentation
uc,10020,NASA,Machine learning for X-ray astronomical spectroscopy
uc,10021,NASA,Using MML code generation to create new high-energy astrophysics science software
uc,10022,NASA,Diffusion Modeling of the Solar Corona
uc,10023,NASA,Data-Mining Similar Scenarios for Uncertainty Quantification of Solar Wind Predictions at L1
uc,10024,NASA,Flarenet
uc,10025,NASA,Uniting Physics and Machine Learning for Enhanced Heliophysics Insights
uc,10026,NASA,Cloud translator for large-scale models
uc,10027,NASA,AI/ML for Anomaly Detection and Health Monitoring for the NSN
uc,10028,NASA,Solar Neutron Tracking Spectrometer (SONTRAC)
uc,10029,NASA,Text-to-Spaceship
uc,10030,NASA,Roman Space Telecope WFI Pupil alignment verification
uc,10031,NASA,A hybrid machine learning approach for calibration and regionalization of LSM soil and vegetation parameters
uc,10032,NASA,Mapping anthropogenic water cycle impacts in a future climate: A global digital twin for scenario-driven exploration
uc,10033,NASA,Nominal Forecast Sub System for the NASA Coastal Zone Digital Twin
uc,10034,NASA,AI assisted Image recognition for EEE parts kitting and auditing
uc,10035,NASA,Development of a next-generation snow and ice product (SNIP) for operational applications
uc,10036,NASA,Simultaneous emulation and downscaling of modeled soil state variables with machine learning
uc,10037,NASA,Hydrology Copilot
uc,10038,NASA,Developing high-resolution multidecadal satellite remote sensing-based snow lifecycle reanalysis products over the Northern Hemisphere
uc,10039,NASA,GLOBE Program - Image processing
uc,10040,NASA,Cloud Account Allocation Plan (CAAP) Cost Analytics Support
uc,10041,NASA,ML-Driven Wide Field Instrument (WFI) Image Calibration
uc,10042,NASA,HEASARC Bibliography
uc,10043,NASA,Bump in the Wire (BITW)
uc,10044,NASA,Point spread function (PSF) calibration using machine learning (ML) techniques.
uc,10045,NASA,Machine learning for low-order wavefront sensing
uc,10046,NASA,IV&V Requirements Quality & Traceability Analysis
uc,10047,NASA,IV&V Static Code & Implementation Analysis
uc,10048,NASA,IV&V Test Analysis
uc,10049,NASA,IV&V AI Assistant
uc,10050,NASA,IV&V Process Accelerators through Generative AI Capabilities
uc,10051,NASA,Estimating Ocean Color Properties from TEMPO
uc,10052,NASA,Development of a Next-Generation Ensemble Prediction System for Atmospheric Composition
uc,10053,NASA,XMM-GPT
uc,10054,NASA,SAS Vision
uc,10055,NASA,Adaptive State-Space Control via Neuromorphic Computing
uc,10056,NASA,AI-Enhanced Mission Operations Reporting & Decision Support System
uc,10057,NASA,Athena (EM32 Document Intelligence)
uc,10058,NASA,Autonomous Navigation Decision Making for Lunar/Martian Rovers
uc,10059,NASA,Autonomous Object Manipulation Decision Making for Lunar/Martian Rovers
uc,10060,NASA,BoundState (Compliance & Risk Engine)
uc,10061,NASA,Data analysis and pattern recognition
uc,10062,NASA,Dirty Vacuum rated 6-Axis Robotic Arm Toolpathing
uc,10063,NASA,Gap-filled and downscaled vegetation composited index derived from satellite optical observations
uc,10064,NASA,Lunar Foundation Model for Planetary Sciences
uc,10065,NASA,Lunar Rover Localization
uc,10066,NASA,Machine learning for prediction and factor analysis of laser forming parameters
uc,10067,NASA,MIRA (MAPTIS NLP Interface)
uc,10068,NASA,"Object classification, change detection, and anomaly detection in LiDAR and other point cloud datasets."
uc,10069,NASA,RDUST Regolith Dust Universal System Tracker
uc,10070,NASA,Research to Operations Platform
uc,10071,NCUA,Machine Learning Data Validation
uc,10072,NCUA,Supervisory Stress Testing
uc,10073,NCUA,Risk Indicator Model
uc,10074,NMB,Document Summarization
uc,10075,NMB,Meeting Transcript Analysis
uc,10076,NMB,Automated Document Creation
uc,10077,NMB,AI-Powered Proofreading and Editing
uc,10078,NRC,Text Retrieval and Generation for NRC Staff Support
uc,10079,NRC,Support routine administrative tasks and enhancing communications
uc,10080,NRC,"Unified, secure access to multiple advanced AI language models"
uc,10081,NRC,Testing industry leading generative AI foundational large language models
